model_id,model_type,activation_function,optimizer,criterion,learning_rate,beta1,beta2,num_epochs,time_minutes,learning_rate_adam
1348,MLP4,relu,Muon,MSELoss,0.0348,0.95,,500,0.28,0.0003
1349,MLP4,relu,Muon,MSELoss,0.0349,0.95,,500,0.29,0.0003
1350,MLP4,relu,Muon,MSELoss,0.035,0.95,,500,0.31,0.0003
1351,MLP4,relu,Muon,MSELoss,0.0351,0.95,,500,0.38,0.0003
1352,MLP4,relu,Muon,MSELoss,0.0352,0.95,,500,0.38,0.0003
1353,MLP4,relu,Muon,MSELoss,0.0353,0.95,,500,0.36,0.0003
1354,MLP4,relu,Muon,MSELoss,0.0354,0.95,,500,0.28,0.0003
1355,MLP4,relu,Muon,MSELoss,0.0355,0.95,,500,0.28,0.0003
1356,MLP4,relu,Muon,MSELoss,0.0356,0.95,,500,0.28,0.0003
1357,MLP4,relu,Muon,MSELoss,0.0357,0.95,,500,0.28,0.0003
1358,MLP4,relu,Muon,MSELoss,0.0358,0.95,,500,0.37,0.0003
1359,MLP4,relu,Muon,MSELoss,0.0359,0.95,,500,0.28,0.0003
1360,MLP4,relu,Muon,MSELoss,0.036,0.95,,500,0.28,0.0003
1361,MLP4,relu,Muon,MSELoss,0.0361,0.95,,500,0.28,0.0003
1362,MLP4,relu,Muon,MSELoss,0.0362,0.95,,500,0.28,0.0003
1363,MLP4,relu,Muon,MSELoss,0.0363,0.95,,500,0.27,0.0003
1364,MLP4,relu,Muon,MSELoss,0.0364,0.95,,500,0.28,0.0003
1365,MLP4,relu,Muon,MSELoss,0.0365,0.95,,500,0.28,0.0003
1366,MLP4,relu,Muon,MSELoss,0.0366,0.95,,500,0.28,0.0003
1367,MLP4,relu,Muon,MSELoss,0.0367,0.95,,500,0.28,0.0003
1368,MLP4,relu,Muon,MSELoss,0.0368,0.95,,500,0.28,0.0003
1369,MLP4,relu,Muon,MSELoss,0.0369,0.95,,500,0.28,0.0003
1370,MLP4,relu,Muon,MSELoss,0.037,0.95,,500,0.28,0.0003
1371,MLP4,relu,Muon,MSELoss,0.0371,0.95,,500,0.28,0.0003
1372,MLP4,relu,Muon,MSELoss,0.0372,0.95,,500,0.28,0.0003
1373,MLP4,relu,Muon,MSELoss,0.0373,0.95,,500,0.3,0.0003
1374,MLP4,relu,Muon,MSELoss,0.0374,0.95,,500,0.28,0.0003
1375,MLP4,relu,Muon,MSELoss,0.0375,0.95,,500,0.34,0.0003
1376,MLP4,relu,Muon,MSELoss,0.0376,0.95,,500,0.29,0.0003
1377,MLP4,relu,Muon,MSELoss,0.0377,0.95,,500,0.32,0.0003
1378,MLP4,relu,Muon,MSELoss,0.0378,0.95,,500,0.38,0.0003
1379,MLP4,relu,Muon,MSELoss,0.0379,0.95,,500,0.29,0.0003
1380,MLP4,relu,Muon,MSELoss,0.038,0.95,,500,0.28,0.0003
1381,MLP4,relu,Muon,MSELoss,0.0381,0.95,,500,0.28,0.0003
1382,MLP4,relu,Muon,MSELoss,0.0382,0.95,,500,0.29,0.0003
1383,MLP4,relu,Muon,MSELoss,0.0383,0.95,,500,0.28,0.0003
1384,MLP4,relu,Muon,MSELoss,0.0384,0.95,,500,0.29,0.0003
1385,MLP4,relu,Muon,MSELoss,0.0385,0.95,,500,0.29,0.0003
1386,MLP4,relu,Muon,MSELoss,0.0386,0.95,,500,0.28,0.0003
1387,MLP4,relu,Muon,MSELoss,0.0387,0.95,,500,0.28,0.0003
1388,MLP4,relu,Muon,MSELoss,0.0388,0.95,,500,0.29,0.0003
1389,MLP4,relu,Muon,MSELoss,0.0389,0.95,,500,0.29,0.0003
1390,MLP4,relu,Muon,MSELoss,0.039,0.95,,500,0.29,0.0003
1391,MLP4,relu,Muon,MSELoss,0.0391,0.95,,500,0.38,0.0003
1392,MLP4,relu,Muon,MSELoss,0.0392,0.95,,500,0.37,0.0003
1393,MLP4,relu,Muon,MSELoss,0.0393,0.95,,500,0.32,0.0003
1394,MLP4,relu,Muon,MSELoss,0.0394,0.95,,500,0.28,0.0003
1395,MLP4,relu,Muon,MSELoss,0.0395,0.95,,500,0.28,0.0003
1396,MLP4,relu,Muon,MSELoss,0.0396,0.95,,500,0.28,0.0003
1397,MLP4,relu,Muon,MSELoss,0.0397,0.95,,500,0.28,0.0003
1398,MLP4,relu,Muon,MSELoss,0.0398,0.95,,500,0.28,0.0003
1399,MLP4,relu,Muon,MSELoss,0.0399,0.95,,500,0.3,0.0003
1400,MLP4,relu,Muon,MSELoss,0.04,0.95,,500,0.27,0.0003
1401,MLP4,relu,Muon,MSELoss,0.0401,0.95,,500,0.28,0.0003
1402,MLP4,relu,Muon,MSELoss,0.0402,0.95,,500,0.28,0.0003
1403,MLP4,relu,Muon,MSELoss,0.0403,0.95,,500,0.34,0.0003
1404,MLP4,relu,Muon,MSELoss,0.0404,0.95,,500,0.28,0.0003
1405,MLP4,relu,Muon,MSELoss,0.0405,0.95,,500,0.27,0.0003
1406,MLP4,relu,Muon,MSELoss,0.0406,0.95,,500,0.28,0.0003
1407,MLP4,relu,Muon,MSELoss,0.0407,0.95,,500,0.28,0.0003
1408,MLP4,relu,Muon,MSELoss,0.0408,0.95,,500,0.28,0.0003
1409,MLP4,relu,Muon,MSELoss,0.0409,0.95,,500,0.36,0.0003
1410,MLP4,relu,Muon,MSELoss,0.041,0.95,,500,0.32,0.0003
1411,MLP4,relu,Muon,MSELoss,0.0411,0.95,,500,0.27,0.0003
1412,MLP4,relu,Muon,MSELoss,0.0412,0.95,,500,0.28,0.0003
1413,MLP4,relu,Muon,MSELoss,0.0413,0.95,,500,0.28,0.0003
1414,MLP4,relu,Muon,MSELoss,0.0414,0.95,,500,0.28,0.0003
1415,MLP4,relu,Muon,MSELoss,0.0415,0.95,,500,0.31,0.0003
1416,MLP4,relu,Muon,MSELoss,0.0416,0.95,,500,0.29,0.0003
1417,MLP4,relu,Muon,MSELoss,0.0417,0.95,,500,0.28,0.0003
1418,MLP4,relu,Muon,MSELoss,0.0418,0.95,,500,0.28,0.0003
1419,MLP4,relu,Muon,MSELoss,0.0419,0.95,,500,0.27,0.0003
1420,MLP4,relu,Muon,MSELoss,0.042,0.95,,500,0.28,0.0003
1421,MLP4,relu,Muon,MSELoss,0.0421,0.95,,500,0.27,0.0003
1422,MLP4,relu,Muon,MSELoss,0.0422,0.95,,500,0.27,0.0003
1423,MLP4,relu,Muon,MSELoss,0.0423,0.95,,500,0.29,0.0003
1424,MLP4,relu,Muon,MSELoss,0.0424,0.95,,500,0.29,0.0003
1425,MLP4,relu,Muon,MSELoss,0.0425,0.95,,500,0.27,0.0003
1426,MLP4,relu,Muon,MSELoss,0.0426,0.95,,500,0.28,0.0003
1427,MLP4,relu,Muon,MSELoss,0.0427,0.95,,500,0.36,0.0003
1428,MLP4,relu,Muon,MSELoss,0.0428,0.95,,500,0.38,0.0003
1429,MLP4,relu,Muon,MSELoss,0.0429,0.95,,500,0.38,0.0003
1430,MLP4,relu,Muon,MSELoss,0.043,0.95,,500,0.37,0.0003
1431,MLP4,relu,Muon,MSELoss,0.0431,0.95,,500,0.33,0.0003
1432,MLP4,relu,Muon,MSELoss,0.0432,0.95,,500,0.28,0.0003
1433,MLP4,relu,Muon,MSELoss,0.0433,0.95,,500,0.38,0.0003
1434,MLP4,relu,Muon,MSELoss,0.0434,0.95,,500,0.37,0.0003
1435,MLP4,relu,Muon,MSELoss,0.0435,0.95,,500,0.28,0.0003
1436,MLP4,relu,Muon,MSELoss,0.0436,0.95,,500,0.29,0.0003
1437,MLP4,relu,Muon,MSELoss,0.0437,0.95,,500,0.29,0.0003
1438,MLP4,relu,Muon,MSELoss,0.0438,0.95,,500,0.29,0.0003
1439,MLP4,relu,Muon,MSELoss,0.0439,0.95,,500,0.28,0.0003
1440,MLP4,relu,Muon,MSELoss,0.044,0.95,,500,0.29,0.0003
1441,MLP4,relu,Muon,MSELoss,0.0441,0.95,,500,0.28,0.0003
1442,MLP4,relu,Muon,MSELoss,0.0442,0.95,,500,0.31,0.0003
1443,MLP4,relu,Muon,MSELoss,0.0443,0.95,,500,0.35,0.0003
1444,MLP4,relu,Muon,MSELoss,0.0444,0.95,,500,0.27,0.0003
1445,MLP4,relu,Muon,MSELoss,0.0445,0.95,,500,0.28,0.0003
1446,MLP4,relu,Muon,MSELoss,0.0446,0.95,,500,0.27,0.0003
1447,MLP4,relu,Muon,MSELoss,0.0447,0.95,,500,0.27,0.0003
1448,MLP4,relu,Muon,MSELoss,0.0448,0.95,,500,0.29,0.0003
1449,MLP4,relu,Muon,MSELoss,0.0449,0.95,,500,0.28,0.0003
1450,MLP4,relu,Muon,MSELoss,0.045,0.95,,500,0.28,0.0003
1451,MLP4,relu,Muon,MSELoss,0.0451,0.95,,500,0.28,0.0003
1452,MLP4,relu,Muon,MSELoss,0.0452,0.95,,500,0.28,0.0003
1453,MLP4,relu,Muon,MSELoss,0.0453,0.95,,500,0.27,0.0003
1454,MLP4,relu,Muon,MSELoss,0.0454,0.95,,500,0.28,0.0003
1455,MLP4,relu,Muon,MSELoss,0.0455,0.95,,500,0.27,0.0003
1456,MLP4,relu,Muon,MSELoss,0.0456,0.95,,500,0.27,0.0003
1457,MLP4,relu,Muon,MSELoss,0.0457,0.95,,500,0.28,0.0003
1458,MLP4,relu,Muon,MSELoss,0.0458,0.95,,500,0.28,0.0003
1459,MLP4,relu,Muon,MSELoss,0.0459,0.95,,500,0.35,0.0003
1460,MLP4,relu,Muon,MSELoss,0.046,0.95,,500,0.28,0.0003
1461,MLP4,relu,Muon,MSELoss,0.0461,0.95,,500,0.29,0.0003
1462,MLP4,relu,Muon,MSELoss,0.0462,0.95,,500,0.28,0.0003
1463,MLP4,relu,Muon,MSELoss,0.0463,0.95,,500,0.28,0.0003
1464,MLP4,relu,Muon,MSELoss,0.0464,0.95,,500,0.27,0.0003
1465,MLP4,relu,Muon,MSELoss,0.0465,0.95,,500,0.28,0.0003
1466,MLP4,relu,Muon,MSELoss,0.0466,0.95,,500,0.3,0.0003
1467,MLP4,relu,Muon,MSELoss,0.0467,0.95,,500,0.29,0.0003
1468,MLP4,relu,Muon,MSELoss,0.0468,0.95,,500,0.29,0.0003
1469,MLP4,relu,Muon,MSELoss,0.0469,0.95,,500,0.29,0.0003
1470,MLP4,relu,Muon,MSELoss,0.047,0.95,,500,0.28,0.0003
1471,MLP4,relu,Muon,MSELoss,0.0471,0.95,,500,0.29,0.0003
1472,MLP4,relu,Muon,MSELoss,0.0472,0.95,,500,0.28,0.0003
1473,MLP4,relu,Muon,MSELoss,0.0473,0.95,,500,0.3,0.0003
1474,MLP4,relu,Muon,MSELoss,0.0474,0.95,,500,0.27,0.0003
1475,MLP4,relu,Muon,MSELoss,0.0475,0.95,,500,0.28,0.0003
1476,MLP4,relu,Muon,MSELoss,0.0476,0.95,,500,0.28,0.0003
1477,MLP4,relu,Muon,MSELoss,0.0477,0.95,,500,0.37,0.0003
1478,MLP4,relu,Muon,MSELoss,0.0478,0.95,,500,0.37,0.0003
1479,MLP4,relu,Muon,MSELoss,0.0479,0.95,,500,0.37,0.0003
1480,MLP4,relu,Muon,MSELoss,0.048,0.95,,500,0.29,0.0003
1481,MLP4,relu,Muon,MSELoss,0.0481,0.95,,500,0.28,0.0003
1482,MLP4,relu,Muon,MSELoss,0.0482,0.95,,500,0.28,0.0003
1483,MLP4,relu,Muon,MSELoss,0.0483,0.95,,500,0.27,0.0003
1484,MLP4,relu,Muon,MSELoss,0.0484,0.95,,500,0.28,0.0003
1485,MLP4,relu,Muon,MSELoss,0.0485,0.95,,500,0.3,0.0003
1486,MLP4,relu,Muon,MSELoss,0.0486,0.95,,500,0.38,0.0003
1487,MLP4,relu,Muon,MSELoss,0.0487,0.95,,500,0.28,0.0003
1488,MLP4,relu,Muon,MSELoss,0.0488,0.95,,500,0.29,0.0003
1489,MLP4,relu,Muon,MSELoss,0.0489,0.95,,500,0.28,0.0003
1490,MLP4,relu,Muon,MSELoss,0.049,0.95,,500,0.29,0.0003
1491,MLP4,relu,Muon,MSELoss,0.0491,0.95,,500,0.28,0.0003
1492,MLP4,relu,Muon,MSELoss,0.0492,0.95,,500,0.29,0.0003
1493,MLP4,relu,Muon,MSELoss,0.0493,0.95,,500,0.28,0.0003
1494,MLP4,relu,Muon,MSELoss,0.0494,0.95,,500,0.28,0.0003
1495,MLP4,relu,Muon,MSELoss,0.0495,0.95,,500,0.28,0.0003
1496,MLP4,relu,Muon,MSELoss,0.0496,0.95,,500,0.28,0.0003
1497,MLP4,relu,Muon,MSELoss,0.0497,0.95,,500,0.28,0.0003
1498,MLP4,relu,Muon,MSELoss,0.0498,0.95,,500,0.28,0.0003
1499,MLP4,relu,Muon,MSELoss,0.0499,0.95,,500,0.27,0.0003
1500,MLP4,relu,Muon,MSELoss,0.05,0.95,,500,0.28,0.0003
1501,MLP4,relu,Muon,MSELoss,0.0501,0.95,,500,0.28,0.0003
1502,MLP4,relu,Muon,MSELoss,0.0502,0.95,,500,0.28,0.0003
1503,MLP4,relu,Muon,MSELoss,0.0503,0.95,,500,0.37,0.0003
1504,MLP4,relu,Muon,MSELoss,0.0504,0.95,,500,0.37,0.0003
1505,MLP4,relu,Muon,MSELoss,0.0505,0.95,,500,0.38,0.0003
1506,MLP4,relu,Muon,MSELoss,0.0506,0.95,,500,0.29,0.0003
1507,MLP4,relu,Muon,MSELoss,0.0507,0.95,,500,0.38,0.0003
1508,MLP4,relu,Muon,MSELoss,0.0508,0.95,,500,0.38,0.0003
1509,MLP4,relu,Muon,MSELoss,0.0509,0.95,,500,0.37,0.0003
1510,MLP4,relu,Muon,MSELoss,0.051,0.95,,500,0.28,0.0003
1511,MLP4,relu,Muon,MSELoss,0.0511,0.95,,500,0.33,0.0003
1512,MLP4,relu,Muon,MSELoss,0.0512,0.95,,500,0.37,0.0003
1513,MLP4,relu,Muon,MSELoss,0.0513,0.95,,500,0.29,0.0003
1514,MLP4,relu,Muon,MSELoss,0.0514,0.95,,500,0.29,0.0003
1515,MLP4,relu,Muon,MSELoss,0.0515,0.95,,500,0.28,0.0003
1516,MLP4,relu,Muon,MSELoss,0.0516,0.95,,500,0.28,0.0003
1517,MLP4,relu,Muon,MSELoss,0.0517,0.95,,500,0.37,0.0003
1518,MLP4,relu,Muon,MSELoss,0.0518,0.95,,500,0.29,0.0003
1519,MLP4,relu,Muon,MSELoss,0.0519,0.95,,500,0.28,0.0003
1520,MLP4,relu,Muon,MSELoss,0.052,0.95,,500,0.28,0.0003
1521,MLP4,relu,Muon,MSELoss,0.0521,0.95,,500,0.29,0.0003
1522,MLP4,relu,Muon,MSELoss,0.0522,0.95,,500,0.29,0.0003
1523,MLP4,relu,Muon,MSELoss,0.0523,0.95,,500,0.28,0.0003
1524,MLP4,relu,Muon,MSELoss,0.0524,0.95,,500,0.27,0.0003
1525,MLP4,relu,Muon,MSELoss,0.0525,0.95,,500,0.27,0.0003
1526,MLP4,relu,Muon,MSELoss,0.0526,0.95,,500,0.28,0.0003
1527,MLP4,relu,Muon,MSELoss,0.0527,0.95,,500,0.27,0.0003
1528,MLP4,relu,Muon,MSELoss,0.0528,0.95,,500,0.28,0.0003
1529,MLP4,relu,Muon,MSELoss,0.0529,0.95,,500,0.28,0.0003
1530,MLP4,relu,Muon,MSELoss,0.053,0.95,,500,0.28,0.0003
1531,MLP4,relu,Muon,MSELoss,0.0531,0.95,,500,0.28,0.0003
1532,MLP4,relu,Muon,MSELoss,0.0532,0.95,,500,0.28,0.0003
1533,MLP4,relu,Muon,MSELoss,0.0533,0.95,,500,0.37,0.0003
1534,MLP4,relu,Muon,MSELoss,0.0534,0.95,,500,0.28,0.0003
1535,MLP4,relu,Muon,MSELoss,0.0535,0.95,,500,0.28,0.0003
1536,MLP4,relu,Muon,MSELoss,0.0536,0.95,,500,0.38,0.0003
1537,MLP4,relu,Muon,MSELoss,0.0537,0.95,,500,0.37,0.0003
1538,MLP4,relu,Muon,MSELoss,0.0538,0.95,,500,0.37,0.0003
1539,MLP4,relu,Muon,MSELoss,0.0539,0.95,,500,0.38,0.0003
1540,MLP4,relu,Muon,MSELoss,0.054,0.95,,500,0.3,0.0003
1541,MLP4,relu,Muon,MSELoss,0.0541,0.95,,500,0.3,0.0003
1542,MLP4,relu,Muon,MSELoss,0.0542,0.95,,500,0.29,0.0003
1543,MLP4,relu,Muon,MSELoss,0.0543,0.95,,500,0.29,0.0003
1544,MLP4,relu,Muon,MSELoss,0.0544,0.95,,500,0.35,0.0003
1545,MLP4,relu,Muon,MSELoss,0.0545,0.95,,500,0.38,0.0003
1546,MLP4,relu,Muon,MSELoss,0.0546,0.95,,500,0.29,0.0003
1547,MLP4,relu,Muon,MSELoss,0.0547,0.95,,500,0.38,0.0003
1548,MLP4,relu,Muon,MSELoss,0.0548,0.95,,500,0.27,0.0003
1549,MLP4,relu,Muon,MSELoss,0.0549,0.95,,500,0.28,0.0003
1550,MLP4,relu,Muon,MSELoss,0.055,0.95,,500,0.28,0.0003
1551,MLP4,relu,Muon,MSELoss,0.0551,0.95,,500,0.28,0.0003
1552,MLP4,relu,Muon,MSELoss,0.0552,0.95,,500,0.28,0.0003
1553,MLP4,relu,Muon,MSELoss,0.0553,0.95,,500,0.28,0.0003
1554,MLP4,relu,Muon,MSELoss,0.0554,0.95,,500,0.28,0.0003
1555,MLP4,relu,Muon,MSELoss,0.0555,0.95,,500,0.28,0.0003
1556,MLP4,relu,Muon,MSELoss,0.0556,0.95,,500,0.29,0.0003
1557,MLP4,relu,Muon,MSELoss,0.0557,0.95,,500,0.28,0.0003
1558,MLP4,relu,Muon,MSELoss,0.0558,0.95,,500,0.28,0.0003
1559,MLP4,relu,Muon,MSELoss,0.0559,0.95,,500,0.31,0.0003
1560,MLP4,relu,Muon,MSELoss,0.056,0.95,,500,0.34,0.0003
1561,MLP4,relu,Muon,MSELoss,0.0561,0.95,,500,0.38,0.0003
1562,MLP4,relu,Muon,MSELoss,0.0562,0.95,,500,0.38,0.0003
1563,MLP4,relu,Muon,MSELoss,0.0563,0.95,,500,0.36,0.0003
1564,MLP4,relu,Muon,MSELoss,0.0564,0.95,,500,0.37,0.0003
1565,MLP4,relu,Muon,MSELoss,0.0565,0.95,,500,0.38,0.0003
1566,MLP4,relu,Muon,MSELoss,0.0566,0.95,,500,0.38,0.0003
1567,MLP4,relu,Muon,MSELoss,0.0567,0.95,,500,0.37,0.0003
1568,MLP4,relu,Muon,MSELoss,0.0568,0.95,,500,0.38,0.0003
1569,MLP4,relu,Muon,MSELoss,0.0569,0.95,,500,0.38,0.0003
1570,MLP4,relu,Muon,MSELoss,0.057,0.95,,500,0.29,0.0003
1571,MLP4,relu,Muon,MSELoss,0.0571,0.95,,500,0.28,0.0003
1572,MLP4,relu,Muon,MSELoss,0.0572,0.95,,500,0.28,0.0003
1573,MLP4,relu,Muon,MSELoss,0.0573,0.95,,500,0.28,0.0003
1574,MLP4,relu,Muon,MSELoss,0.0574,0.95,,500,0.28,0.0003
1575,MLP4,relu,Muon,MSELoss,0.0575,0.95,,500,0.34,0.0003
1576,MLP4,relu,Muon,MSELoss,0.0576,0.95,,500,0.38,0.0003
1577,MLP4,relu,Muon,MSELoss,0.0577,0.95,,500,0.38,0.0003
1578,MLP4,relu,Muon,MSELoss,0.0578,0.95,,500,0.37,0.0003
1579,MLP4,relu,Muon,MSELoss,0.0579,0.95,,500,0.38,0.0003
1580,MLP4,relu,Muon,MSELoss,0.058,0.95,,500,0.28,0.0003
1581,MLP4,relu,Muon,MSELoss,0.0581,0.95,,500,0.28,0.0003
1582,MLP4,relu,Muon,MSELoss,0.0582,0.95,,500,0.28,0.0003
1583,MLP4,relu,Muon,MSELoss,0.0583,0.95,,500,0.38,0.0003
1584,MLP4,relu,Muon,MSELoss,0.0584,0.95,,500,0.34,0.0003
1585,MLP4,relu,Muon,MSELoss,0.0585,0.95,,500,0.33,0.0003
1586,MLP4,relu,Muon,MSELoss,0.0586,0.95,,500,0.28,0.0003
1587,MLP4,relu,Muon,MSELoss,0.0587,0.95,,500,0.28,0.0003
1588,MLP4,relu,Muon,MSELoss,0.0588,0.95,,500,0.28,0.0003
1589,MLP4,relu,Muon,MSELoss,0.0589,0.95,,500,0.29,0.0003
1590,MLP4,relu,Muon,MSELoss,0.059,0.95,,500,0.29,0.0003
1591,MLP4,relu,Muon,MSELoss,0.0591,0.95,,500,0.29,0.0003
1592,MLP4,relu,Muon,MSELoss,0.0592,0.95,,500,0.29,0.0003
1593,MLP4,relu,Muon,MSELoss,0.0593,0.95,,500,0.28,0.0003
1594,MLP4,relu,Muon,MSELoss,0.0594,0.95,,500,0.28,0.0003
1595,MLP4,relu,Muon,MSELoss,0.0595,0.95,,500,0.28,0.0003
1596,MLP4,relu,Muon,MSELoss,0.0596,0.95,,500,0.28,0.0003
1597,MLP4,relu,Muon,MSELoss,0.0597,0.95,,500,0.29,0.0003
1598,MLP4,relu,Muon,MSELoss,0.0598,0.95,,500,0.29,0.0003
1599,MLP4,relu,Muon,MSELoss,0.0599,0.95,,500,0.28,0.0003
1600,MLP4,relu,Muon,MSELoss,0.06,0.95,,500,0.28,0.0003
1601,MLP4,relu,Muon,MSELoss,0.0601,0.95,,500,0.28,0.0003
1602,MLP4,relu,Muon,MSELoss,0.0602,0.95,,500,0.29,0.0003
1603,MLP4,relu,Muon,MSELoss,0.0603,0.95,,500,0.36,0.0003
1604,MLP4,relu,Muon,MSELoss,0.0604,0.95,,500,0.38,0.0003
1605,MLP4,relu,Muon,MSELoss,0.0605,0.95,,500,0.33,0.0003
1606,MLP4,relu,Muon,MSELoss,0.0606,0.95,,500,0.35,0.0003
1607,MLP4,relu,Muon,MSELoss,0.0607,0.95,,500,0.28,0.0003
1608,MLP4,relu,Muon,MSELoss,0.0608,0.95,,500,0.28,0.0003
1609,MLP4,relu,Muon,MSELoss,0.0609,0.95,,500,0.32,0.0003
1610,MLP4,relu,Muon,MSELoss,0.061,0.95,,500,0.29,0.0003
1611,MLP4,relu,Muon,MSELoss,0.0611,0.95,,500,0.27,0.0003
1612,MLP4,relu,Muon,MSELoss,0.0612,0.95,,500,0.28,0.0003
1613,MLP4,relu,Muon,MSELoss,0.0613,0.95,,500,0.28,0.0003
1614,MLP4,relu,Muon,MSELoss,0.0614,0.95,,500,0.33,0.0003
1615,MLP4,relu,Muon,MSELoss,0.0615,0.95,,500,0.35,0.0003
1616,MLP4,relu,Muon,MSELoss,0.0616,0.95,,500,0.38,0.0003
1617,MLP4,relu,Muon,MSELoss,0.0617,0.95,,500,0.38,0.0003
1618,MLP4,relu,Muon,MSELoss,0.0618,0.95,,500,0.35,0.0003
1619,MLP4,relu,Muon,MSELoss,0.0619,0.95,,500,0.3,0.0003
1620,MLP4,relu,Muon,MSELoss,0.062,0.95,,500,0.37,0.0003
1621,MLP4,relu,Muon,MSELoss,0.0621,0.95,,500,0.29,0.0003
1622,MLP4,relu,Muon,MSELoss,0.0622,0.95,,500,0.3,0.0003
1623,MLP4,relu,Muon,MSELoss,0.0623,0.95,,500,0.29,0.0003
1624,MLP4,relu,Muon,MSELoss,0.0624,0.95,,500,0.38,0.0003
1625,MLP4,relu,Muon,MSELoss,0.0625,0.95,,500,0.39,0.0003
1626,MLP4,relu,Muon,MSELoss,0.0626,0.95,,500,0.38,0.0003
1627,MLP4,relu,Muon,MSELoss,0.0627,0.95,,500,0.38,0.0003
1628,MLP4,relu,Muon,MSELoss,0.0628,0.95,,500,0.31,0.0003
1629,MLP4,relu,Muon,MSELoss,0.0629,0.95,,500,0.29,0.0003
1630,MLP4,relu,Muon,MSELoss,0.063,0.95,,500,0.39,0.0003
1631,MLP4,relu,Muon,MSELoss,0.0631,0.95,,500,0.29,0.0003
1632,MLP4,relu,Muon,MSELoss,0.0632,0.95,,500,0.3,0.0003
1633,MLP4,relu,Muon,MSELoss,0.0633,0.95,,500,0.29,0.0003
1634,MLP4,relu,Muon,MSELoss,0.0634,0.95,,500,0.29,0.0003
1635,MLP4,relu,Muon,MSELoss,0.0635,0.95,,500,0.3,0.0003
1636,MLP4,relu,Muon,MSELoss,0.0636,0.95,,500,0.33,0.0003
1637,MLP4,relu,Muon,MSELoss,0.0637,0.95,,500,0.39,0.0003
1638,MLP4,relu,Muon,MSELoss,0.0638,0.95,,500,0.39,0.0003
1639,MLP4,relu,Muon,MSELoss,0.0639,0.95,,500,0.39,0.0003
1640,MLP4,relu,Muon,MSELoss,0.064,0.95,,500,0.39,0.0003
1641,MLP4,relu,Muon,MSELoss,0.0641,0.95,,500,0.39,0.0003
1642,MLP4,relu,Muon,MSELoss,0.0642,0.95,,500,0.4,0.0003
1643,MLP4,relu,Muon,MSELoss,0.0643,0.95,,500,0.38,0.0003
1644,MLP4,relu,Muon,MSELoss,0.0644,0.95,,500,0.38,0.0003
1645,MLP4,relu,Muon,MSELoss,0.0645,0.95,,500,0.4,0.0003
1646,MLP4,relu,Muon,MSELoss,0.0646,0.95,,500,0.35,0.0003
1647,MLP4,relu,Muon,MSELoss,0.0647,0.95,,500,0.32,0.0003
1648,MLP4,relu,Muon,MSELoss,0.0648,0.95,,500,0.29,0.0003
1649,MLP4,relu,Muon,MSELoss,0.0649,0.95,,500,0.29,0.0003
1650,MLP4,relu,Muon,MSELoss,0.065,0.95,,500,0.3,0.0003
1651,MLP4,relu,Muon,MSELoss,0.0651,0.95,,500,0.28,0.0003
1652,MLP4,relu,Muon,MSELoss,0.0652,0.95,,500,0.3,0.0003
1653,MLP4,relu,Muon,MSELoss,0.0653,0.95,,500,0.29,0.0003
1654,MLP4,relu,Muon,MSELoss,0.0654,0.95,,500,0.34,0.0003
1655,MLP4,relu,Muon,MSELoss,0.0655,0.95,,500,0.39,0.0003
1656,MLP4,relu,Muon,MSELoss,0.0656,0.95,,500,0.39,0.0003
1657,MLP4,relu,Muon,MSELoss,0.0657,0.95,,500,0.29,0.0003
1658,MLP4,relu,Muon,MSELoss,0.0658,0.95,,500,0.29,0.0003
1659,MLP4,relu,Muon,MSELoss,0.0659,0.95,,500,0.29,0.0003
1660,MLP4,relu,Muon,MSELoss,0.066,0.95,,500,0.32,0.0003
1661,MLP4,relu,Muon,MSELoss,0.0661,0.95,,500,0.29,0.0003
1662,MLP4,relu,Muon,MSELoss,0.0662,0.95,,500,0.29,0.0003
1663,MLP4,relu,Muon,MSELoss,0.0663,0.95,,500,0.29,0.0003
1664,MLP4,relu,Muon,MSELoss,0.0664,0.95,,500,0.3,0.0003
1665,MLP4,relu,Muon,MSELoss,0.0665,0.95,,500,0.38,0.0003
1666,MLP4,relu,Muon,MSELoss,0.0666,0.95,,500,0.35,0.0003
1667,MLP4,relu,Muon,MSELoss,0.0667,0.95,,500,0.3,0.0003
1668,MLP4,relu,Muon,MSELoss,0.0668,0.95,,500,0.37,0.0003
1669,MLP4,relu,Muon,MSELoss,0.0669,0.95,,500,0.36,0.0003
1670,MLP4,relu,Muon,MSELoss,0.067,0.95,,500,0.3,0.0003
1671,MLP4,relu,Muon,MSELoss,0.0671,0.95,,500,0.29,0.0003
1672,MLP4,relu,Muon,MSELoss,0.0672,0.95,,500,0.28,0.0003
1673,MLP4,relu,Muon,MSELoss,0.0673,0.95,,500,0.3,0.0003
1674,MLP4,relu,Muon,MSELoss,0.0674,0.95,,500,0.29,0.0003
1675,MLP4,relu,Muon,MSELoss,0.0675,0.95,,500,0.29,0.0003
1676,MLP4,relu,Muon,MSELoss,0.0676,0.95,,500,0.3,0.0003
1677,MLP4,relu,Muon,MSELoss,0.0677,0.95,,500,0.3,0.0003
1678,MLP4,relu,Muon,MSELoss,0.0678,0.95,,500,0.29,0.0003
1679,MLP4,relu,Muon,MSELoss,0.0679,0.95,,500,0.31,0.0003
